Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.94243E-3,88.386704004,0.844084599,0.003058707,0.798611111,0
2.97856E-3,88.684559533,0.845683966,0.002960039,0.805555556,0
3.01298E-3,88.985857096,0.847177465,0.002861371,0.8125,0
3.05145E-3,89.291002372,0.848813135,0.002762704,0.8125,0
3.05763E-3,89.596764987,0.849072312,0.002664036,0.819444444,0
3.09313E-3,89.906077735,0.850545688,0.002565368,0.826388889,0
3.09777E-3,90.215854848,0.850736283,0.0024667,0.833333333,0
3.13091E-3,90.528946098,0.852082564,0.002368032,0.840277778,0
3.13288E-3,90.842234592,0.852161923,0.002269364,0.847222222,0
3.24534E-3,91.166768606,0.856549839,0.002170696,0.854166667,0
3.44328E-3,91.511096689,0.863672012,0.002072028,0.861111111,0
3.50274E-3,91.861370621,0.865675313,0.00197336,0.868055556,0
3.51261E-3,92.212631359,0.866002109,0.001874692,0.875,0
3.51679E-3,92.564310843,0.866140303,0.001776024,0.875,0
3.54119E-3,92.918429971,0.866939798,0.001677356,0.881944444,0
3.5524E-3,93.27367035,0.867304049,0.001578688,0.888888889,0
3.69131E-3,93.64280179,0.871656737,0.00148002,0.895833333,0
3.71245E-3,94.014046892,0.872294135,0.001381352,0.902777778,0
3.8282E-3,94.396866739,0.875675336,0.001282684,0.909722222,0
3.8463E-3,94.781496835,0.87618802,0.001184016,0.916666667,0
3.92822E-3,95.174318743,0.878456145,0.001085348,0.923611111,0
3.99667E-3,95.573985246,0.880288493,0.00098668,0.930555556,0
4.09655E-3,95.983640644,0.882865581,0.000888012,0.9375,0
4.30412E-3,96.414052923,0.887881111,0.000789344,0.944444444,0
4.39829E-3,96.853882083,0.890017598,0.000690676,0.951388889,0
4.50956E-3,97.304838064,0.892439402,0.000592008,0.958333333,0
4.76048E-3,97.780886467,0.897527936,0.00049334,0.965277778,0
4.94627E-3,98.27551307,0.900995738,0.000394672,0.972222222,0
4.95685E-3,98.771198453,0.901186314,0.000296004,0.979166667,0
